,Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
26545,71,73,7,7,65,67,38,data/Train/38/00038_00035_00026.png
26546,75,79,6,7,69,72,38,data/Train/38/00038_00035_00027.png
26547,88,92,8,8,81,84,38,data/Train/38/00038_00035_00028.png
26548,104,108,10,9,95,99,38,data/Train/38/00038_00035_00029.png
26549,44,44,6,5,39,39,38,data/Train/38/00038_00036_00000.png
26550,43,44,5,6,38,39,38,data/Train/38/00038_00036_00001.png
26551,45,46,5,6,40,41,38,data/Train/38/00038_00036_00002.png
26552,48,46,6,6,43,41,38,data/Train/38/00038_00036_00003.png
26553,49,46,6,5,44,41,38,data/Train/38/00038_00036_00004.png
26554,50,47,6,5,45,42,38,data/Train/38/00038_00036_00005.png
26555,51,50,6,6,46,45,38,data/Train/38/00038_00036_00006.png
26556,51,49,6,5,46,44,38,data/Train/38/00038_00036_00007.png
26557,51,52,5,6,46,47,38,data/Train/38/00038_00036_00008.png
26558,51,52,5,6,46,47,38,data/Train/38/00038_00036_00009.png
26559,56,53,6,5,51,48,38,data/Train/38/00038_00036_00010.png
26560,58,55,6,5,53,50,38,data/Train/38/00038_00036_00011.png
26561,58,56,6,5,53,51,38,data/Train/38/00038_00036_00012.png
26562,58,57,6,5,53,52,38,data/Train/38/00038_00036_00013.png
26563,59,59,5,5,54,54,38,data/Train/38/00038_00036_00014.png
26564,61,60,6,5,56,55,38,data/Train/38/00038_00036_00015.png
26565,64,63,6,5,59,58,38,data/Train/38/00038_00036_00016.png
26566,67,65,6,6,61,60,38,data/Train/38/00038_00036_00017.png
26567,68,69,6,6,62,63,38,data/Train/38/00038_00036_00018.png
26568,71,71,7,6,65,65,38,data/Train/38/00038_00036_00019.png
26569,72,73,6,6,66,67,38,data/Train/38/00038_00036_00020.png
26570,79,80,7,7,72,73,38,data/Train/38/00038_00036_00021.png
26571,82,83,7,7,75,76,38,data/Train/38/00038_00036_00022.png
26572,86,88,8,8,79,81,38,data/Train/38/00038_00036_00023.png
26573,91,93,8,8,83,85,38,data/Train/38/00038_00036_00024.png
26574,95,97,8,8,87,89,38,data/Train/38/00038_00036_00025.png
26575,104,105,9,10,95,96,38,data/Train/38/00038_00036_00026.png
26576,116,117,10,11,106,107,38,data/Train/38/00038_00036_00027.png
26577,122,121,11,10,112,111,38,data/Train/38/00038_00036_00028.png
26578,132,133,11,12,121,122,38,data/Train/38/00038_00036_00029.png
26579,38,39,6,5,33,34,38,data/Train/38/00038_00037_00000.png
26580,37,38,6,5,32,33,38,data/Train/38/00038_00037_00001.png
26581,38,41,6,6,33,36,38,data/Train/38/00038_00037_00002.png
26582,37,40,5,5,32,35,38,data/Train/38/00038_00037_00003.png
26583,39,41,5,6,34,36,38,data/Train/38/00038_00037_00004.png
26584,39,40,5,5,34,35,38,data/Train/38/00038_00037_00005.png
26585,40,42,5,6,35,37,38,data/Train/38/00038_00037_00006.png
26586,42,43,6,6,37,38,38,data/Train/38/00038_00037_00007.png
26587,42,42,6,5,37,37,38,data/Train/38/00038_00037_00008.png
26588,41,42,5,5,36,37,38,data/Train/38/00038_00037_00009.png
26589,44,46,6,6,39,41,38,data/Train/38/00038_00037_00010.png
26590,43,45,5,5,38,40,38,data/Train/38/00038_00037_00011.png
26591,44,46,5,5,39,41,38,data/Train/38/00038_00037_00012.png
26592,46,48,6,6,41,43,38,data/Train/38/00038_00037_00013.png
26593,46,49,6,6,41,44,38,data/Train/38/00038_00037_00014.png
26594,48,50,6,5,43,45,38,data/Train/38/00038_00037_00015.png
26595,48,50,5,5,43,45,38,data/Train/38/00038_00037_00016.png
26596,51,51,6,5,46,46,38,data/Train/38/00038_00037_00017.png
26597,53,53,6,5,48,48,38,data/Train/38/00038_00037_00018.png
26598,55,54,6,5,50,49,38,data/Train/38/00038_00037_00019.png
26599,56,58,6,6,51,53,38,data/Train/38/00038_00037_00020.png
26600,56,60,5,6,51,55,38,data/Train/38/00038_00037_00021.png
26601,59,61,6,5,54,56,38,data/Train/38/00038_00037_00022.png
26602,62,64,5,6,57,59,38,data/Train/38/00038_00037_00023.png
26603,69,68,7,6,63,62,38,data/Train/38/00038_00037_00024.png
26604,71,70,7,6,65,64,38,data/Train/38/00038_00037_00025.png
26605,73,75,6,7,67,69,38,data/Train/38/00038_00037_00026.png
26606,75,81,7,8,69,74,38,data/Train/38/00038_00037_00027.png
26607,79,84,7,8,72,77,38,data/Train/38/00038_00037_00028.png
26608,83,93,7,8,76,85,38,data/Train/38/00038_00037_00029.png
26609,26,28,5,6,21,23,38,data/Train/38/00038_00038_00000.png
26610,27,27,6,5,22,22,38,data/Train/38/00038_00038_00001.png
26611,28,29,5,6,23,24,38,data/Train/38/00038_00038_00002.png
26612,29,28,6,5,24,23,38,data/Train/38/00038_00038_00003.png
26613,29,28,6,5,24,23,38,data/Train/38/00038_00038_00004.png
26614,28,29,5,6,23,24,38,data/Train/38/00038_00038_00005.png
26615,29,29,6,6,24,24,38,data/Train/38/00038_00038_00006.png
26616,30,30,6,6,25,25,38,data/Train/38/00038_00038_00007.png
26617,29,30,5,6,24,25,38,data/Train/38/00038_00038_00008.png
26618,31,31,6,6,26,26,38,data/Train/38/00038_00038_00009.png
26619,34,33,6,5,29,28,38,data/Train/38/00038_00038_00010.png
26620,37,36,6,5,32,31,38,data/Train/38/00038_00038_00011.png
26621,37,37,6,6,32,32,38,data/Train/38/00038_00038_00012.png
26622,36,36,6,6,31,31,38,data/Train/38/00038_00038_00013.png
26623,36,36,5,5,31,31,38,data/Train/38/00038_00038_00014.png
26624,38,39,5,6,33,34,38,data/Train/38/00038_00038_00015.png
26625,40,40,6,6,35,35,38,data/Train/38/00038_00038_00016.png
26626,39,39,5,5,34,34,38,data/Train/38/00038_00038_00017.png
26627,43,43,5,5,38,38,38,data/Train/38/00038_00038_00018.png
26628,45,46,5,6,40,41,38,data/Train/38/00038_00038_00019.png
26629,46,48,5,6,41,43,38,data/Train/38/00038_00038_00020.png
26630,49,49,5,5,44,44,38,data/Train/38/00038_00038_00021.png
26631,53,52,6,5,48,47,38,data/Train/38/00038_00038_00022.png
26632,58,58,6,6,53,53,38,data/Train/38/00038_00038_00023.png
26633,60,60,5,5,55,55,38,data/Train/38/00038_00038_00024.png
26634,67,68,6,7,61,62,38,data/Train/38/00038_00038_00025.png
26635,74,75,7,7,68,69,38,data/Train/38/00038_00038_00026.png
26636,84,86,7,7,77,79,38,data/Train/38/00038_00038_00027.png
26637,98,99,9,8,90,91,38,data/Train/38/00038_00038_00028.png
26638,111,118,10,11,102,108,38,data/Train/38/00038_00038_00029.png
26639,30,28,6,5,25,23,38,data/Train/38/00038_00039_00000.png
26640,29,29,6,5,24,24,38,data/Train/38/00038_00039_00001.png
26641,31,31,6,6,26,26,38,data/Train/38/00038_00039_00002.png
26642,30,31,5,6,25,26,38,data/Train/38/00038_00039_00003.png
26643,31,31,6,6,26,26,38,data/Train/38/00038_00039_00004.png
26644,31,29,6,5,26,24,38,data/Train/38/00038_00039_00005.png
26645,31,32,6,6,26,27,38,data/Train/38/00038_00039_00006.png
26646,32,32,6,5,27,27,38,data/Train/38/00038_00039_00007.png
26647,32,33,6,6,27,28,38,data/Train/38/00038_00039_00008.png
26648,32,33,6,6,27,28,38,data/Train/38/00038_00039_00009.png
26649,32,34,5,6,27,29,38,data/Train/38/00038_00039_00010.png
26650,34,35,6,6,29,30,38,data/Train/38/00038_00039_00011.png
26651,34,35,5,5,29,30,38,data/Train/38/00038_00039_00012.png
26652,35,36,5,5,30,31,38,data/Train/38/00038_00039_00013.png
26653,37,38,6,6,32,33,38,data/Train/38/00038_00039_00014.png
26654,38,38,6,5,33,33,38,data/Train/38/00038_00039_00015.png
26655,39,40,5,5,34,35,38,data/Train/38/00038_00039_00016.png
26656,40,41,6,6,35,36,38,data/Train/38/00038_00039_00017.png
26657,42,42,6,5,37,37,38,data/Train/38/00038_00039_00018.png
26658,42,43,6,6,37,38,38,data/Train/38/00038_00039_00019.png
26659,44,45,5,5,39,40,38,data/Train/38/00038_00039_00020.png
26660,47,47,6,5,42,42,38,data/Train/38/00038_00039_00021.png
26661,48,50,5,6,43,45,38,data/Train/38/00038_00039_00022.png
26662,50,51,5,5,45,46,38,data/Train/38/00038_00039_00023.png
26663,51,52,5,5,46,47,38,data/Train/38/00038_00039_00024.png
26664,56,57,6,6,51,52,38,data/Train/38/00038_00039_00025.png
26665,58,59,5,5,53,54,38,data/Train/38/00038_00039_00026.png
26666,63,67,5,6,58,61,38,data/Train/38/00038_00039_00027.png
26667,64,69,5,7,59,63,38,data/Train/38/00038_00039_00028.png
26668,72,75,6,7,66,69,38,data/Train/38/00038_00039_00029.png
26669,46,46,6,5,41,41,38,data/Train/38/00038_00040_00000.png
26670,45,48,5,6,40,43,38,data/Train/38/00038_00040_00001.png
26671,45,48,5,6,40,43,38,data/Train/38/00038_00040_00002.png
26672,43,47,6,6,38,42,38,data/Train/38/00038_00040_00003.png
26673,45,48,6,5,40,43,38,data/Train/38/00038_00040_00004.png
26674,45,48,6,5,40,43,38,data/Train/38/00038_00040_00005.png
26675,42,47,5,6,37,42,38,data/Train/38/00038_00040_00006.png
26676,43,47,5,5,38,42,38,data/Train/38/00038_00040_00007.png
26677,47,52,6,6,42,47,38,data/Train/38/00038_00040_00008.png
26678,47,51,6,5,42,46,38,data/Train/38/00038_00040_00009.png
26679,45,52,6,6,40,47,38,data/Train/38/00038_00040_00010.png
26680,47,54,6,6,42,49,38,data/Train/38/00038_00040_00011.png
26681,48,56,5,6,43,51,38,data/Train/38/00038_00040_00012.png
26682,49,57,5,6,44,52,38,data/Train/38/00038_00040_00013.png
26683,50,58,5,6,45,53,38,data/Train/38/00038_00040_00014.png
26684,52,60,5,6,47,55,38,data/Train/38/00038_00040_00015.png
26685,56,64,6,5,51,59,38,data/Train/38/00038_00040_00016.png
26686,57,67,6,6,52,61,38,data/Train/38/00038_00040_00017.png
26687,58,69,5,6,53,63,38,data/Train/38/00038_00040_00018.png
26688,61,72,5,6,56,66,38,data/Train/38/00038_00040_00019.png
26689,64,75,6,7,59,69,38,data/Train/38/00038_00040_00020.png
26690,68,82,7,8,62,75,38,data/Train/38/00038_00040_00021.png
26691,71,84,7,7,65,77,38,data/Train/38/00038_00040_00022.png
26692,73,86,7,7,67,79,38,data/Train/38/00038_00040_00023.png
26693,76,93,7,9,70,85,38,data/Train/38/00038_00040_00024.png
26694,82,98,8,8,75,90,38,data/Train/38/00038_00040_00025.png
26695,84,106,7,10,77,97,38,data/Train/38/00038_00040_00026.png
26696,88,111,7,9,81,102,38,data/Train/38/00038_00040_00027.png
26697,97,120,9,11,89,110,38,data/Train/38/00038_00040_00028.png
26698,107,132,9,11,98,121,38,data/Train/38/00038_00040_00029.png
26699,26,28,5,6,21,23,38,data/Train/38/00038_00041_00000.png
26700,28,31,5,6,23,26,38,data/Train/38/00038_00041_00001.png
26701,27,31,5,6,22,26,38,data/Train/38/00038_00041_00002.png
26702,28,31,5,6,23,26,38,data/Train/38/00038_00041_00003.png
26703,28,30,6,5,23,25,38,data/Train/38/00038_00041_00004.png
26704,27,31,5,6,22,26,38,data/Train/38/00038_00041_00005.png
26705,26,29,5,5,21,24,38,data/Train/38/00038_00041_00006.png
26706,28,31,6,6,23,26,38,data/Train/38/00038_00041_00007.png
26707,29,31,6,5,24,26,38,data/Train/38/00038_00041_00008.png
26708,28,31,5,5,23,26,38,data/Train/38/00038_00041_00009.png
26709,31,33,6,5,26,28,38,data/Train/38/00038_00041_00010.png
26710,31,34,5,5,26,29,38,data/Train/38/00038_00041_00011.png
26711,33,35,6,6,28,30,38,data/Train/38/00038_00041_00012.png
26712,33,36,5,6,28,31,38,data/Train/38/00038_00041_00013.png
26713,33,36,5,6,28,31,38,data/Train/38/00038_00041_00014.png
26714,35,37,5,5,30,32,38,data/Train/38/00038_00041_00015.png
26715,35,41,5,6,30,36,38,data/Train/38/00038_00041_00016.png
26716,37,40,5,5,32,35,38,data/Train/38/00038_00041_00017.png
26717,38,42,5,6,33,37,38,data/Train/38/00038_00041_00018.png
26718,41,44,5,6,36,39,38,data/Train/38/00038_00041_00019.png
26719,42,44,5,5,37,39,38,data/Train/38/00038_00041_00020.png
26720,44,46,5,5,39,41,38,data/Train/38/00038_00041_00021.png
26721,48,48,5,5,43,43,38,data/Train/38/00038_00041_00022.png
26722,53,53,6,5,48,48,38,data/Train/38/00038_00041_00023.png
26723,58,58,6,6,53,53,38,data/Train/38/00038_00041_00024.png
26724,61,62,5,5,56,57,38,data/Train/38/00038_00041_00025.png
26725,68,70,6,6,62,64,38,data/Train/38/00038_00041_00026.png
26726,75,80,7,8,69,73,38,data/Train/38/00038_00041_00027.png
26727,88,92,7,8,81,84,38,data/Train/38/00038_00041_00028.png
26728,109,111,9,9,100,102,38,data/Train/38/00038_00041_00029.png
26729,26,27,5,5,21,22,38,data/Train/38/00038_00042_00000.png
26730,27,27,6,5,22,22,38,data/Train/38/00038_00042_00001.png
26731,26,27,5,5,21,22,38,data/Train/38/00038_00042_00002.png
26732,27,27,6,5,22,22,38,data/Train/38/00038_00042_00003.png
26733,27,27,6,5,22,22,38,data/Train/38/00038_00042_00004.png
26734,27,27,6,5,22,22,38,data/Train/38/00038_00042_00005.png
26735,27,27,6,5,22,22,38,data/Train/38/00038_00042_00006.png
26736,37,40,5,6,32,35,38,data/Train/38/00038_00042_00007.png
26737,38,40,5,5,33,35,38,data/Train/38/00038_00042_00008.png
26738,39,41,5,5,34,36,38,data/Train/38/00038_00042_00009.png
26739,41,45,5,5,36,40,38,data/Train/38/00038_00042_00010.png
26740,41,45,5,5,36,40,38,data/Train/38/00038_00042_00011.png
26741,41,45,5,5,36,40,38,data/Train/38/00038_00042_00012.png
26742,42,47,5,6,37,42,38,data/Train/38/00038_00042_00013.png
26743,43,47,5,5,38,42,38,data/Train/38/00038_00042_00014.png
26744,45,49,5,5,40,44,38,data/Train/38/00038_00042_00015.png
26745,47,51,6,6,42,46,38,data/Train/38/00038_00042_00016.png
26746,47,51,6,6,42,46,38,data/Train/38/00038_00042_00017.png
26747,49,51,6,5,44,46,38,data/Train/38/00038_00042_00018.png
26748,49,53,5,6,44,48,38,data/Train/38/00038_00042_00019.png
26749,51,52,6,6,46,47,38,data/Train/38/00038_00042_00020.png
26750,52,54,5,5,47,49,38,data/Train/38/00038_00042_00021.png
26751,54,55,5,5,49,50,38,data/Train/38/00038_00042_00022.png
26752,56,56,6,5,51,51,38,data/Train/38/00038_00042_00023.png
26753,61,61,6,6,56,56,38,data/Train/38/00038_00042_00024.png
26754,62,61,6,5,57,56,38,data/Train/38/00038_00042_00025.png
26755,64,67,6,6,59,61,38,data/Train/38/00038_00042_00026.png
26756,69,69,7,7,63,63,38,data/Train/38/00038_00042_00027.png
26757,72,71,7,6,66,65,38,data/Train/38/00038_00042_00028.png
26758,77,77,7,7,71,71,38,data/Train/38/00038_00042_00029.png
26759,33,35,6,6,28,30,38,data/Train/38/00038_00043_00000.png
26760,33,35,6,6,28,30,38,data/Train/38/00038_00043_00001.png
26761,33,36,5,6,28,31,38,data/Train/38/00038_00043_00002.png
26762,33,36,5,6,28,31,38,data/Train/38/00038_00043_00003.png
26763,35,37,6,6,30,32,38,data/Train/38/00038_00043_00004.png
26764,34,36,5,5,29,31,38,data/Train/38/00038_00043_00005.png
26765,34,36,5,5,29,31,38,data/Train/38/00038_00043_00006.png
26766,36,38,6,5,31,33,38,data/Train/38/00038_00043_00007.png
26767,33,38,5,6,28,33,38,data/Train/38/00038_00043_00008.png
26768,34,39,5,6,29,34,38,data/Train/38/00038_00043_00009.png
26769,40,45,5,5,35,40,38,data/Train/38/00038_00043_00010.png
26770,42,47,6,6,37,42,38,data/Train/38/00038_00043_00011.png
26771,43,46,6,5,38,41,38,data/Train/38/00038_00043_00012.png
26772,43,49,6,6,38,44,38,data/Train/38/00038_00043_00013.png
26773,43,48,6,5,38,43,38,data/Train/38/00038_00043_00014.png
26774,44,52,5,6,39,47,38,data/Train/38/00038_00043_00015.png
26775,44,52,5,6,39,47,38,data/Train/38/00038_00043_00016.png
26776,46,54,6,6,41,49,38,data/Train/38/00038_00043_00017.png
26777,45,54,5,5,40,49,38,data/Train/38/00038_00043_00018.png
26778,46,54,6,5,41,49,38,data/Train/38/00038_00043_00019.png
26779,49,59,5,6,44,54,38,data/Train/38/00038_00043_00020.png
26780,49,59,5,6,44,54,38,data/Train/38/00038_00043_00021.png
26781,51,60,6,5,46,55,38,data/Train/38/00038_00043_00022.png
26782,54,63,6,5,49,58,38,data/Train/38/00038_00043_00023.png
26783,53,68,5,7,48,62,38,data/Train/38/00038_00043_00024.png
26784,56,71,5,6,51,65,38,data/Train/38/00038_00043_00025.png
26785,59,74,6,6,54,68,38,data/Train/38/00038_00043_00026.png
26786,58,74,5,6,53,68,38,data/Train/38/00038_00043_00027.png
26787,59,80,5,8,54,73,38,data/Train/38/00038_00043_00028.png
26788,64,84,6,7,59,77,38,data/Train/38/00038_00043_00029.png
26789,32,34,5,6,27,29,38,data/Train/38/00038_00044_00000.png
26790,35,35,6,6,30,30,38,data/Train/38/00038_00044_00001.png
26791,35,36,5,6,30,31,38,data/Train/38/00038_00044_00002.png
26792,36,36,6,6,31,31,38,data/Train/38/00038_00044_00003.png
26793,37,36,6,5,32,31,38,data/Train/38/00038_00044_00004.png
26794,40,40,6,6,35,35,38,data/Train/38/00038_00044_00005.png
26795,40,40,6,6,35,35,38,data/Train/38/00038_00044_00006.png
26796,41,41,5,5,36,36,38,data/Train/38/00038_00044_00007.png
26797,41,41,5,5,36,36,38,data/Train/38/00038_00044_00008.png
26798,43,45,5,6,38,40,38,data/Train/38/00038_00044_00009.png
26799,43,44,5,5,38,39,38,data/Train/38/00038_00044_00010.png
26800,42,43,5,5,37,38,38,data/Train/38/00038_00044_00011.png
26801,46,46,6,5,41,41,38,data/Train/38/00038_00044_00012.png
26802,48,47,6,6,43,42,38,data/Train/38/00038_00044_00013.png
26803,48,46,6,5,43,41,38,data/Train/38/00038_00044_00014.png
26804,49,46,6,5,44,41,38,data/Train/38/00038_00044_00015.png
26805,51,51,5,6,46,46,38,data/Train/38/00038_00044_00016.png
26806,52,52,6,6,47,47,38,data/Train/38/00038_00044_00017.png
26807,53,53,5,5,48,48,38,data/Train/38/00038_00044_00018.png
26808,57,54,6,5,52,49,38,data/Train/38/00038_00044_00019.png
26809,59,59,5,6,54,54,38,data/Train/38/00038_00044_00020.png
26810,63,61,5,5,58,56,38,data/Train/38/00038_00044_00021.png
26811,64,64,6,5,59,59,38,data/Train/38/00038_00044_00022.png
26812,70,70,7,7,64,64,38,data/Train/38/00038_00044_00023.png
26813,74,73,7,6,68,67,38,data/Train/38/00038_00044_00024.png
26814,82,81,8,8,75,74,38,data/Train/38/00038_00044_00025.png
26815,89,84,8,7,82,77,38,data/Train/38/00038_00044_00026.png
26816,95,91,8,8,87,83,38,data/Train/38/00038_00044_00027.png
26817,104,97,9,8,95,89,38,data/Train/38/00038_00044_00028.png
26818,123,118,11,11,113,108,38,data/Train/38/00038_00044_00029.png
26819,26,28,5,6,21,23,38,data/Train/38/00038_00045_00000.png
26820,28,30,5,6,23,25,38,data/Train/38/00038_00045_00001.png
26821,29,29,6,5,24,24,38,data/Train/38/00038_00045_00002.png
26822,29,31,5,5,24,26,38,data/Train/38/00038_00045_00003.png
26823,31,31,6,5,26,26,38,data/Train/38/00038_00045_00004.png
26824,29,30,5,6,24,25,38,data/Train/38/00038_00045_00005.png
26825,31,32,6,6,26,27,38,data/Train/38/00038_00045_00006.png
26826,30,33,5,6,25,28,38,data/Train/38/00038_00045_00007.png
26827,30,32,6,6,25,27,38,data/Train/38/00038_00045_00008.png
26828,31,33,5,5,26,28,38,data/Train/38/00038_00045_00009.png
26829,30,32,5,5,25,27,38,data/Train/38/00038_00045_00010.png
26830,32,33,5,5,27,28,38,data/Train/38/00038_00045_00011.png
26831,33,34,5,5,28,29,38,data/Train/38/00038_00045_00012.png
26832,34,35,6,6,29,30,38,data/Train/38/00038_00045_00013.png
26833,34,37,6,6,29,32,38,data/Train/38/00038_00045_00014.png
26834,35,37,6,6,30,32,38,data/Train/38/00038_00045_00015.png
26835,34,36,5,5,29,31,38,data/Train/38/00038_00045_00016.png
26836,36,38,5,6,31,33,38,data/Train/38/00038_00045_00017.png
26837,38,38,6,6,33,33,38,data/Train/38/00038_00045_00018.png
26838,37,38,5,6,32,33,38,data/Train/38/00038_00045_00019.png
26839,37,38,6,5,32,33,38,data/Train/38/00038_00045_00020.png
26840,36,38,5,5,31,33,38,data/Train/38/00038_00045_00021.png
26841,38,38,5,5,33,33,38,data/Train/38/00038_00045_00022.png
26842,41,42,6,6,36,37,38,data/Train/38/00038_00045_00023.png
26843,39,40,5,5,34,35,38,data/Train/38/00038_00045_00024.png
26844,40,40,6,5,35,35,38,data/Train/38/00038_00045_00025.png
26845,43,42,6,6,38,37,38,data/Train/38/00038_00045_00026.png
26846,45,44,5,5,40,39,38,data/Train/38/00038_00045_00027.png
26847,46,45,6,5,41,40,38,data/Train/38/00038_00045_00028.png
26848,46,48,5,6,41,43,38,data/Train/38/00038_00045_00029.png
26849,27,25,6,5,22,20,38,data/Train/38/00038_00046_00000.png
26850,29,28,6,6,24,23,38,data/Train/38/00038_00046_00001.png
26851,28,27,5,5,23,21,38,data/Train/38/00038_00046_00002.png
26852,30,27,6,5,25,22,38,data/Train/38/00038_00046_00003.png
26853,28,27,5,5,23,22,38,data/Train/38/00038_00046_00004.png
26854,31,29,6,5,26,24,38,data/Train/38/00038_00046_00005.png
26855,29,30,5,6,24,25,38,data/Train/38/00038_00046_00006.png
26856,31,28,6,5,26,23,38,data/Train/38/00038_00046_00007.png
26857,31,29,6,5,26,24,38,data/Train/38/00038_00046_00008.png
26858,32,29,6,5,27,24,38,data/Train/38/00038_00046_00009.png
26859,31,29,6,5,26,24,38,data/Train/38/00038_00046_00010.png
26860,33,33,5,6,27,27,38,data/Train/38/00038_00046_00011.png
26861,34,33,6,6,29,28,38,data/Train/38/00038_00046_00012.png
26862,34,35,5,5,29,30,38,data/Train/38/00038_00046_00013.png
26863,35,35,5,5,29,30,38,data/Train/38/00038_00046_00014.png
26864,36,36,5,6,31,31,38,data/Train/38/00038_00046_00015.png
26865,38,37,6,5,33,32,38,data/Train/38/00038_00046_00016.png
26866,39,40,6,6,34,35,38,data/Train/38/00038_00046_00017.png
26867,39,41,6,6,34,36,38,data/Train/38/00038_00046_00018.png
26868,39,41,5,6,34,36,38,data/Train/38/00038_00046_00019.png
26869,45,41,6,5,39,36,38,data/Train/38/00038_00046_00020.png
26870,47,45,6,5,42,40,38,data/Train/38/00038_00046_00021.png
26871,46,46,5,6,41,41,38,data/Train/38/00038_00046_00022.png
26872,48,47,5,6,42,42,38,data/Train/38/00038_00046_00023.png
26873,51,50,5,5,46,45,38,data/Train/38/00038_00046_00024.png
26874,55,53,6,5,50,48,38,data/Train/38/00038_00046_00025.png
26875,58,57,6,6,53,52,38,data/Train/38/00038_00046_00026.png
26876,62,59,6,5,57,54,38,data/Train/38/00038_00046_00027.png
26877,68,65,6,6,62,60,38,data/Train/38/00038_00046_00028.png
26878,72,71,7,7,66,64,38,data/Train/38/00038_00046_00029.png
26879,27,27,6,6,22,22,38,data/Train/38/00038_00047_00000.png
26880,25,26,5,6,20,21,38,data/Train/38/00038_00047_00001.png
26881,27,26,6,5,22,21,38,data/Train/38/00038_00047_00002.png
26882,26,27,5,6,21,22,38,data/Train/38/00038_00047_00003.png
26883,28,26,6,5,23,21,38,data/Train/38/00038_00047_00004.png
26884,28,27,6,6,23,22,38,data/Train/38/00038_00047_00005.png
26885,28,27,6,6,23,22,38,data/Train/38/00038_00047_00006.png
26886,28,27,6,6,23,22,38,data/Train/38/00038_00047_00007.png
26887,29,28,6,6,23,22,38,data/Train/38/00038_00047_00008.png
26888,28,28,5,6,23,23,38,data/Train/38/00038_00047_00009.png
26889,29,28,5,6,24,23,38,data/Train/38/00038_00047_00010.png
26890,30,28,6,6,25,23,38,data/Train/38/00038_00047_00011.png
26891,31,28,6,6,26,23,38,data/Train/38/00038_00047_00012.png
26892,30,28,6,5,25,23,38,data/Train/38/00038_00047_00013.png
26893,30,30,5,6,25,25,38,data/Train/38/00038_00047_00014.png
26894,30,29,5,5,25,24,38,data/Train/38/00038_00047_00015.png
26895,31,30,6,5,26,25,38,data/Train/38/00038_00047_00016.png
26896,31,31,6,6,26,26,38,data/Train/38/00038_00047_00017.png
26897,30,31,5,6,25,26,38,data/Train/38/00038_00047_00018.png
26898,30,31,5,6,25,26,38,data/Train/38/00038_00047_00019.png
26899,30,31,5,6,25,26,38,data/Train/38/00038_00047_00020.png
26900,30,30,5,5,25,25,38,data/Train/38/00038_00047_00021.png
26901,31,31,5,6,25,26,38,data/Train/38/00038_00047_00022.png
26902,31,32,5,6,25,26,38,data/Train/38/00038_00047_00023.png
26903,32,33,6,6,27,27,38,data/Train/38/00038_00047_00024.png
26904,32,33,6,6,27,27,38,data/Train/38/00038_00047_00025.png
26905,33,33,6,6,27,27,38,data/Train/38/00038_00047_00026.png
26906,33,33,6,6,28,28,38,data/Train/38/00038_00047_00027.png
26907,34,33,6,6,28,28,38,data/Train/38/00038_00047_00028.png
26908,33,34,5,6,28,29,38,data/Train/38/00038_00047_00029.png
26909,28,27,6,6,23,21,38,data/Train/38/00038_00048_00000.png
26910,29,26,6,5,24,21,38,data/Train/38/00038_00048_00001.png
26911,29,28,5,6,24,23,38,data/Train/38/00038_00048_00002.png
26912,30,28,5,5,25,23,38,data/Train/38/00038_00048_00003.png
26913,30,30,5,6,25,25,38,data/Train/38/00038_00048_00004.png
26914,30,30,5,6,25,25,38,data/Train/38/00038_00048_00005.png
26915,32,30,6,6,26,25,38,data/Train/38/00038_00048_00006.png
26916,32,30,6,6,27,25,38,data/Train/38/00038_00048_00007.png
26917,32,31,5,6,26,25,38,data/Train/38/00038_00048_00008.png
26918,33,31,6,6,28,26,38,data/Train/38/00038_00048_00009.png
26919,34,32,5,5,28,27,38,data/Train/38/00038_00048_00010.png
26920,35,34,5,5,30,29,38,data/Train/38/00038_00048_00011.png
26921,36,36,5,6,31,31,38,data/Train/38/00038_00048_00012.png
26922,37,36,5,5,32,31,38,data/Train/38/00038_00048_00013.png
26923,38,37,5,5,33,32,38,data/Train/38/00038_00048_00014.png
26924,39,38,5,5,34,33,38,data/Train/38/00038_00048_00015.png
26925,40,40,5,5,34,34,38,data/Train/38/00038_00048_00016.png
26926,42,42,6,5,37,37,38,data/Train/38/00038_00048_00017.png
26927,43,46,5,6,38,41,38,data/Train/38/00038_00048_00018.png
26928,46,48,6,6,41,42,38,data/Train/38/00038_00048_00019.png
26929,47,49,5,5,42,43,38,data/Train/38/00038_00048_00020.png
26930,52,53,6,6,46,47,38,data/Train/38/00038_00048_00021.png
26931,54,55,6,6,49,50,38,data/Train/38/00038_00048_00022.png
26932,57,58,5,5,52,53,38,data/Train/38/00038_00048_00023.png
26933,62,64,5,6,57,59,38,data/Train/38/00038_00048_00024.png
26934,71,72,7,7,65,66,38,data/Train/38/00038_00048_00025.png
26935,75,76,6,6,68,69,38,data/Train/38/00038_00048_00026.png
26936,85,87,8,8,78,79,38,data/Train/38/00038_00048_00027.png
26937,97,99,8,8,89,91,38,data/Train/38/00038_00048_00028.png
26938,109,113,10,10,100,103,38,data/Train/38/00038_00048_00029.png
26939,31,30,6,5,26,25,38,data/Train/38/00038_00049_00000.png
26940,31,30,6,5,26,25,38,data/Train/38/00038_00049_00001.png
26941,31,32,6,6,26,27,38,data/Train/38/00038_00049_00002.png
26942,32,31,5,5,27,26,38,data/Train/38/00038_00049_00003.png
